EUBO_ave, ELBO_ave, ESS, EUBO_os, ELBO_os, EUBO_ag, ELBO_ag, KLs_eta_ex_os, KLs_eta_in_os, KL_z_ex_os, KL_z_in_os, KLs_eta_ex_ag, KLs_eta_in_ag, KL_z_ex_ag, KL_z_in_ag
-161.843917847, -184.403579712, 1.31548964977, -168.057907104, -199.92956543, -161.162368774, -182.434844971, 59.7731361389, 24.6338558197, 3.9129486084, 2.61472010612, 40.8814582825, 23.1388015747, 4.16010856628, 2.77508974075
-153.71673584, -168.68421936, 1.46274745464, -158.438735962, -181.133850098, -153.625366211, -167.332580566, 39.2471961975, 19.6925907135, 2.1925971508, 1.92281901836, 27.4968109131, 18.4122943878, 2.41786265373, 2.0592148304
-156.533432007, -173.432693481, 1.35435473919, -162.350494385, -182.757797241, -156.343399048, -171.28527832, 42.3033485413, 23.5299663544, 2.60640311241, 2.18752074242, 32.0922546387, 19.525226593, 2.21128988266, 1.79770100117
-162.32144165, -182.624420166, 1.38647699356, -167.120681763, -193.791549683, -162.332962036, -181.633209229, 48.2928314209, 23.0184135437, 3.47382545471, 3.20500516891, 35.2952003479, 20.0141887665, 2.36321210861, 1.87924420834
-161.443328857, -179.756820679, 1.31014692783, -165.911987305, -193.475006104, -160.541442871, -177.252319336, 46.8358345032, 27.261259079, 3.54056739807, 3.18522620201, 35.498714447, 21.8371810913, 2.9927148819, 2.0908396244
-162.846282959, -182.070175171, 1.35794115067, -171.419555664, -195.496047974, -160.850631714, -180.791213989, 46.3986663818, 21.7608013153, 3.8162624836, 2.031001091, 37.4725151062, 24.5078010559, 3.0874068737, 2.38316965103
-161.645782471, -183.702941895, 1.39074981213, -172.152130127, -205.685958862, -162.352676392, -180.745956421, 59.6438865662, 21.6926078796, 3.25804805756, 3.03191828728, 36.9319190979, 20.258026123, 2.75950598717, 2.14801716805
-153.358825684, -172.242538452, 1.43726825714, -157.816345215, -180.927154541, -154.556152344, -172.606704712, 41.3104133606, 20.1521053314, 2.60743570328, 2.36415195465, 30.9327945709, 15.7208127975, 2.89528131485, 2.37080788612
-155.050247192, -172.511322021, 1.3770904541, -158.060348511, -180.885543823, -155.668716431, -171.33656311, 41.6243019104, 19.2224712372, 3.02973413467, 2.86934566498, 30.6856784821, 17.8581390381, 2.93707084656, 2.13465929031
-155.531097412, -172.250198364, 1.37927484512, -161.582122803, -185.862869263, -155.766372681, -171.636795044, 42.2917137146, 22.3288917542, 3.31869363785, 3.07424139977, 30.1848239899, 18.4620609283, 3.11929655075, 2.39866161346
-152.452758789, -167.510482788, 1.40030360222, -158.520614624, -180.284683228, -150.758911133, -165.06829834, 40.169380188, 22.0192279816, 2.31604409218, 1.94420278072, 27.95860672, 16.1751537323, 2.9123749733, 2.45390129089
-153.95513916, -169.332397461, 1.45248246193, -158.418014526, -178.355606079, -152.165649414, -167.706893921, 36.7431297302, 20.4157829285, 2.77498698235, 2.59487700462, 28.2937011719, 18.7092151642, 2.66217565536, 2.30774354935
-155.790115356, -170.897506714, 1.49724042416, -160.207992554, -180.946502686, -155.327697754, -169.573822021, 38.4863357544, 22.99168396, 2.90589141846, 3.23558497429, 28.8114738464, 19.4576091766, 2.54035282135, 2.47623682022
-157.698989868, -175.533081055, 1.32186222076, -165.336151123, -187.833679199, -157.512466431, -174.131790161, 43.4394760132, 22.2733535767, 3.11668038368, 2.82857513428, 34.1767349243, 19.3275032043, 2.99647712708, 2.73073387146
-158.647720337, -175.984527588, 1.38718473911, -163.023742676, -184.028045654, -158.543182373, -174.487106323, 38.0856628418, 24.7557010651, 2.62612056732, 2.17954444885, 34.2545394897, 20.4274349213, 2.68294286728, 2.49377083778
-159.910400391, -177.011734009, 1.38639056683, -162.578491211, -185.27973938, -159.911071777, -176.080825806, 40.8191223145, 22.5876102448, 3.73602986336, 3.55573296547, 31.5730209351, 19.3413333893, 2.84198784828, 2.45184183121
-158.411743164, -177.665435791, 1.40905416012, -163.249008179, -187.45753479, -158.991928101, -177.261444092, 46.0783996582, 25.3145027161, 2.43899703026, 2.54142975807, 35.9969367981, 19.8977012634, 2.64398646355, 2.20661902428
-161.55116272, -190.470611572, 1.37964105606, -172.715881348, -212.414108276, -160.607788086, -189.498748779, 81.7093276978, 24.7412910461, 3.18041658401, 3.02710485458, 40.4640235901, 16.9669857025, 3.20751881599, 2.5374288559
-158.224807739, -175.225875854, 1.41765141487, -162.333206177, -181.992721558, -157.028625488, -173.897109985, 41.9824752808, 25.2813949585, 3.47461676598, 3.39054942131, 31.5882987976, 16.6815605164, 2.43140172958, 1.83869731426
-152.64163208, -169.391311646, 1.40648305416, -158.683670044, -181.070098877, -150.323471069, -166.968704224, 43.5950050354, 25.3590202332, 2.44486927986, 2.61951637268, 30.9092769623, 19.2695198059, 2.64345645905, 2.12768101692
-161.810928345, -180.103591919, 1.3765758276, -165.569763184, -186.472427368, -160.782897949, -177.877944946, 42.5058288574, 21.7721576691, 3.03148531914, 2.82938408852, 37.8310813904, 21.0699996948, 2.92484617233, 2.41463446617
-155.484420776, -173.1743927, 1.43480682373, -163.31652832, -187.71812439, -154.396011353, -170.509063721, 43.0252685547, 25.9469528198, 2.42835330963, 2.40970754623, 32.347328186, 20.7221851349, 2.30765914917, 2.01753211021
-151.443450928, -166.006637573, 1.44628417492, -155.014404297, -172.532699585, -151.196884155, -165.378616333, 33.8636932373, 20.0131874084, 2.58053517342, 2.55842709541, 28.1944084167, 18.2264938354, 2.45255684853, 2.03038597107
-157.144989014, -174.742340088, 1.32106399536, -162.788101196, -185.325393677, -156.967880249, -174.724395752, 42.5243911743, 24.5934791565, 3.00002503395, 2.73842716217, 32.8481903076, 20.4451847076, 2.62462759018, 2.30161070824
-150.818130493, -167.943450928, 1.45390379429, -153.866195679, -173.641937256, -150.798141479, -167.815490723, 37.8151321411, 23.2405757904, 2.48902058601, 2.53502583504, 30.2554416656, 20.7097682953, 2.69347143173, 2.31339740753
-154.57081604, -174.709136963, 1.39183282852, -156.935211182, -183.458404541, -153.879196167, -172.586761475, 40.509021759, 19.2056121826, 2.47846579552, 2.4156267643, 34.8298377991, 15.5463638306, 2.63719153404, 2.33035087585
-151.292221069, -166.547729492, 1.47422993183, -153.462387085, -171.422302246, -150.280960083, -165.93421936, 31.6844234467, 18.3868961334, 2.61289834976, 2.59290885925, 26.5625076294, 16.0252685547, 2.73020792007, 2.26611685753
-152.297515869, -167.181991577, 1.39850819111, -156.53125, -176.222793579, -151.306335449, -165.418823242, 38.6639404297, 21.7662982941, 3.37338662148, 3.84731769562, 29.4212989807, 17.4808425903, 2.58069491386, 2.3154566288
-155.351470947, -171.970977783, 1.33832335472, -160.895767212, -182.762191772, -155.368453979, -170.989746094, 37.6708259583, 17.8225193024, 2.89348077774, 2.26083898544, 27.2338142395, 16.3115653992, 2.28937697411, 1.81845617294
-153.309875488, -169.618988037, 1.42794835567, -160.049194336, -179.490905762, -152.538482666, -168.770690918, 40.7937850952, 21.1167945862, 3.42827701569, 2.99008250237, 31.8057975769, 17.6082267761, 2.56120276451, 2.0300757885
-156.400970459, -174.303833008, 1.32890152931, -161.672164917, -184.856948853, -155.959411621, -172.768920898, 43.1960067749, 22.1277885437, 3.51264643669, 2.91975426674, 33.8351821899, 21.1630687714, 2.37431955338, 1.81653797626
-155.00428772, -176.623336792, 1.38081943989, -159.933395386, -191.410827637, -153.520080566, -175.04296875, 54.0215682983, 22.5682792664, 2.78653812408, 2.74566936493, 38.3045692444, 22.32289505, 3.23018193245, 2.82948923111
-161.695114136, -181.058883667, 1.38081812859, -167.741638184, -193.895599365, -159.625045776, -178.341934204, 46.463218689, 23.6911125183, 3.25820040703, 2.96235752106, 33.2352790833, 18.7553348541, 2.87063932419, 2.29027819633
-160.727340698, -181.685623169, 1.33485019207, -163.432327271, -195.303573608, -160.357406616, -180.950897217, 50.8933448792, 24.7537956238, 2.75092887878, 2.40263342857, 36.3040313721, 22.4329414368, 3.14467334747, 2.07161831856
-151.981536865, -167.236022949, 1.38860142231, -158.585647583, -178.088424683, -151.108383179, -165.417709351, 38.5043754578, 22.5717525482, 2.57495903969, 2.2163002491, 27.5050601959, 18.1066265106, 3.23189020157, 2.61117362976
-154.107620239, -170.629867554, 1.38330411911, -157.224456787, -176.2578125, -153.385131836, -168.971389771, 36.2410736084, 18.1729240417, 3.09220814705, 3.14614295959, 31.1409626007, 17.284318924, 3.24965977669, 2.6014418602
-151.081573486, -165.823730469, 1.434009552, -153.756393433, -173.356002808, -149.996841431, -165.058380127, 32.9882850647, 19.4023246765, 3.00072813034, 2.08324956894, 27.4228458405, 17.507358551, 2.5799741745, 1.92197561264
-152.590866089, -167.611694336, 1.42432224751, -156.621673584, -176.539733887, -152.601501465, -165.702362061, 36.9027938843, 21.4458026886, 2.85933375359, 2.31974864006, 29.13372612, 18.3003387451, 2.55990219116, 2.34884953499
-159.677505493, -177.979309082, 1.34297907352, -164.680221558, -188.325210571, -158.152404785, -175.82371521, 45.7407531738, 26.1480884552, 2.71411371231, 2.67956519127, 38.0705451965, 21.9929714203, 2.45712208748, 2.0708053112
-157.875335693, -177.149398804, 1.40116560459, -159.981170654, -184.024291992, -158.66835022, -178.04750061, 41.6625213623, 20.3120994568, 2.8898358345, 2.26537847519, 35.3650741577, 18.7947921753, 2.6970911026, 2.29902219772
-158.833938599, -177.581985474, 1.4088190794, -169.501327515, -195.375762939, -157.221206665, -177.162872314, 49.3428268433, 21.4103984833, 2.70221304893, 2.65099859238, 35.2858924866, 18.924955368, 2.43212199211, 1.8890581131
-153.814788818, -169.037063599, 1.51123952866, -158.058029175, -175.444244385, -153.139801025, -167.753326416, 36.4311485291, 18.4850063324, 2.66088080406, 2.45429444313, 27.6691818237, 16.6364002228, 2.4007999897, 1.98392605782
-161.300338745, -180.15284729, 1.35155177116, -165.038833618, -188.706604004, -159.854598999, -179.498092651, 44.5431900024, 23.8747711182, 2.48625707626, 2.46583199501, 35.0711975098, 18.1907310486, 2.20484209061, 1.712272048
-160.611679077, -180.183151245, 1.38341188431, -166.961700439, -193.642929077, -160.686187744, -178.367492676, 46.4345932007, 24.1411037445, 2.80446410179, 2.42121267319, 36.497467041, 21.3517875671, 2.68068909645, 2.54057765007
-160.898773193, -179.581100464, 1.39825725555, -163.238616943, -190.630081177, -160.84487915, -178.088775635, 45.278465271, 23.6815738678, 3.25364136696, 2.83220672607, 36.2506332397, 21.4267215729, 3.11752986908, 2.57101035118
-153.791671753, -169.098922729, 1.46366167068, -159.033996582, -177.879837036, -152.70942688, -167.583068848, 41.1858940125, 21.6257038116, 2.88130950928, 2.38860869408, 29.4434757233, 17.5539608002, 2.26102089882, 1.88993144035
-159.576187134, -175.699523926, 1.41463375092, -164.018325806, -184.35874939, -159.194107056, -174.345443726, 40.4030189514, 22.705871582, 2.050552845, 1.71433115005, 31.656955719, 21.3180446625, 3.04501032829, 1.95499360561
-149.346374512, -162.576141357, 1.46027195454, -153.202514648, -169.86328125, -148.237503052, -161.098571777, 32.6619186401, 19.424779892, 3.20689797401, 2.83797168732, 23.8539543152, 16.0951709747, 2.62932658195, 2.11273550987
-159.311721802, -177.99911499, 1.39738118649, -163.605453491, -191.138946533, -158.18637085, -176.372329712, 44.6409263611, 22.8014678955, 2.42825627327, 1.69879758358, 33.2973327637, 20.1299495697, 2.27235722542, 1.78585600853
-157.645172119, -174.715942383, 1.44354391098, -161.383483887, -182.609222412, -158.317611694, -173.448196411, 40.0572128296, 23.7454662323, 2.769510746, 2.6583969593, 35.0736961365, 19.1117572784, 3.04053258896, 2.54071712494
-159.250778198, -184.800445557, 1.39461147785, -162.400024414, -200.354507446, -159.190109253, -181.350357056, 58.6832504272, 22.4197273254, 3.54093647003, 2.78845238686, 43.75623703, 22.8157691956, 3.47808814049, 2.71758937836
-161.186477661, -180.181945801, 1.35393726826, -164.9737854, -189.90435791, -160.492614746, -178.795639038, 44.479385376, 23.0390281677, 2.87743139267, 2.79332876205, 36.2056465149, 19.6799564362, 2.90316414833, 2.70318245888
-159.029998779, -176.872146606, 1.36398589611, -163.450012207, -184.409729004, -158.786010742, -175.713912964, 42.5441665649, 23.7394237518, 3.716547966, 3.73491454124, 32.2265472412, 20.8679885864, 2.65919685364, 1.68991136551
-157.516815186, -175.39831543, 1.36168301105, -163.139099121, -184.52482605, -157.583404541, -175.014984131, 40.2665100098, 21.5448169708, 3.19045805931, 3.41832590103, 31.9756813049, 18.7739067078, 2.92332029343, 1.96258640289
-156.802688599, -174.016403198, 1.38540410995, -160.705810547, -186.308792114, -155.785140991, -172.079574585, 42.3421134949, 21.4654884338, 3.89625763893, 3.65602993965, 32.3746566772, 19.8735122681, 2.55276417732, 2.0247194767
-159.27923584, -177.939865112, 1.42298841476, -166.334197998, -197.559524536, -158.803070068, -176.496810913, 49.3945350647, 21.9562225342, 3.31722736359, 2.99029183388, 36.0451469421, 19.6165466309, 2.3875207901, 1.80649495125
-158.116043091, -177.124435425, 1.42939472198, -164.748733521, -190.66619873, -156.296203613, -175.382369995, 47.4061431885, 23.0629005432, 3.75004005432, 3.37783670425, 35.3829307556, 19.726644516, 2.83544516563, 2.11021614075
-158.393951416, -177.51776123, 1.39106547832, -162.86958313, -187.368148804, -156.683334351, -177.624435425, 46.5172157288, 22.3642940521, 2.72583794594, 2.40581440926, 34.2812690735, 19.6533241272, 2.88281345367, 2.7225921154
-154.990692139, -172.39012146, 1.41138184071, -158.041122437, -181.722885132, -154.269393921, -170.93510437, 42.9747505188, 22.2550392151, 2.13200736046, 2.10021424294, 32.1798324585, 19.0866088867, 2.7748401165, 2.11990308762
-156.302947998, -173.491119385, 1.4289753437, -159.210983276, -180.636322021, -155.655471802, -172.475769043, 38.1241493225, 21.3973674774, 3.27277517319, 3.03014087677, 31.9332809448, 19.7658634186, 2.33140158653, 1.93630313873
-156.635971069, -174.861968994, 1.38462495804, -162.361450195, -185.764633179, -155.246292114, -174.19720459, 45.0542297363, 21.3562297821, 2.96721577644, 2.77753806114, 34.677230835, 20.5990524292, 2.5143558979, 2.11392736435
-160.650756836, -182.390838623, 1.36348545551, -167.17640686, -200.357330322, -159.882644653, -179.704788208, 58.8347930908, 24.9071102142, 3.62392783165, 3.08167695999, 39.5321235657, 21.5204658508, 2.88708138466, 2.43546533585
-153.095718384, -169.337554932, 1.37206864357, -156.425018311, -175.085006714, -153.113082886, -169.5650177, 36.4138069153, 21.3424606323, 2.97939014435, 2.49560666084, 30.5219459534, 18.0313224792, 2.45867729187, 2.08386516571
-153.515960693, -169.761901855, 1.36866986752, -159.549468994, -179.28515625, -151.81137085, -167.8177948, 38.9455566406, 23.6872329712, 2.71705627441, 2.59002494812, 29.5382442474, 16.5567722321, 2.63782095909, 2.32036447525
-158.124694824, -176.580352783, 1.42576158047, -161.416275024, -183.051895142, -156.630981445, -175.292617798, 43.4501571655, 20.2529983521, 2.9787671566, 2.99280667305, 34.8750839233, 21.3608665466, 2.45747232437, 2.31744003296
-160.633148193, -180.93182373, 1.36732113361, -167.605072021, -198.572814941, -161.044265747, -178.859085083, 54.8766212463, 24.3343048096, 2.63857698441, 2.87343502045, 39.5972747803, 18.2344341278, 3.76481294632, 3.24637126923
-151.509780884, -167.516998291, 1.39422786236, -154.394134521, -173.871078491, -151.900299072, -167.706497192, 37.751209259, 23.5548038483, 2.93470621109, 3.18322110176, 31.8402080536, 20.5361557007, 2.99324989319, 2.61502838135
-152.580413818, -167.323608398, 1.46196401119, -156.815917969, -174.90145874, -152.635925293, -166.611404419, 35.520740509, 22.4493083954, 2.14789390564, 2.04630684853, 27.6969146729, 17.8238658905, 2.17678689957, 1.77755630016
-157.740188599, -176.274017334, 1.37847185135, -164.371948242, -187.671478271, -155.693893433, -173.992416382, 44.7661895752, 22.3308086395, 3.16497254372, 3.62897062302, 35.8085021973, 20.5787792206, 3.05639719963, 2.26080393791
-158.329605103, -175.035797119, 1.362175107, -162.842025757, -183.494049072, -157.09185791, -173.673492432, 42.2383575439, 24.7896785736, 2.71429634094, 2.67172169685, 32.8732833862, 17.7215747833, 2.93610858917, 2.36173605919
-154.134216309, -169.951705933, 1.44492137432, -157.047058105, -174.933227539, -152.928253174, -168.438674927, 32.9081573486, 18.3980331421, 3.00235104561, 2.5992846489, 29.3819942474, 18.2817230225, 2.41438961029, 2.03169107437
-154.131942749, -171.711013794, 1.38287186623, -159.307250977, -181.249176025, -154.568939209, -171.229141235, 40.7339057922, 22.0181884766, 2.55205821991, 2.14765524864, 33.3351669312, 16.9163150787, 3.04022407532, 2.43927526474
-158.548873901, -176.820663452, 1.40813755989, -162.974914551, -185.231674194, -157.339187622, -175.438980103, 45.0886573792, 24.6098194122, 3.47692322731, 4.02888393402, 34.7799110413, 19.4650650024, 2.81942868233, 2.29278421402
-155.918716431, -173.469390869, 1.42763411999, -160.063720703, -183.265228271, -154.797897339, -171.060836792, 41.6488265991, 22.8007392883, 2.6010389328, 2.24629187584, 34.3571357727, 17.978477478, 2.71339845657, 2.22856664658
-157.295532227, -174.726135254, 1.40000247955, -163.01423645, -186.530807495, -156.045715332, -173.933044434, 43.1424064636, 22.7095508575, 2.85186028481, 2.15746831894, 32.3528671265, 18.3918209076, 2.89585757256, 2.23721885681
-152.349456787, -168.276290894, 1.40586912632, -159.455978394, -179.454101562, -151.101669312, -167.760894775, 40.9333877563, 22.3214092255, 3.35431575775, 2.64539957047, 30.2257709503, 17.3361549377, 2.5295124054, 2.24527096748
-162.862289429, -182.012512207, 1.41597652435, -168.07611084, -194.334564209, -161.451660156, -180.599960327, 46.0070152283, 23.2843341827, 2.45332789421, 2.33321404457, 36.0009994507, 20.6711235046, 3.06792020798, 2.5593316555
-160.136611938, -178.495071411, 1.35607600212, -167.845092773, -191.267105103, -159.109817505, -176.952163696, 47.3872947693, 24.2691192627, 2.63999319077, 2.301415205, 33.8157119751, 19.7393474579, 3.19289469719, 2.27037024498
-157.408325195, -173.615432739, 1.396874547, -160.657302856, -178.905212402, -157.704986572, -173.505523682, 36.2742614746, 21.8342533112, 2.15612959862, 1.95771551132, 30.4517765045, 18.7629795074, 2.59673786163, 2.61980223656
-159.357192993, -179.834533691, 1.316370368, -166.294036865, -189.942886353, -158.884765625, -179.279525757, 49.3618545532, 26.6470394135, 2.40808796883, 2.13401913643, 38.8265953064, 19.4271030426, 2.237814188, 1.7799448967
-160.739135742, -178.764282227, 1.40147519112, -163.993041992, -185.889083862, -161.055358887, -178.510665894, 44.6025352478, 25.2017536163, 3.53915286064, 2.76668691635, 33.9180145264, 19.5464782715, 2.48600101471, 2.05669498444
-154.128311157, -169.813430786, 1.3952974081, -158.126815796, -176.42048645, -153.415130615, -168.029495239, 35.6220016479, 21.8453273773, 2.89994239807, 3.54472994804, 30.752363205, 17.769990921, 2.42678999901, 1.9785323143
-162.259460449, -181.058166504, 1.39974141121, -167.403869629, -191.427398682, -162.14175415, -179.520492554, 45.6343269348, 22.8929214478, 3.17470121384, 2.57688450813, 36.1766815186, 20.7553195953, 2.43605017662, 1.9157756567
-164.347381592, -185.635879517, 1.31456279755, -173.770996094, -203.3878479, -162.499633789, -184.7449646, 53.3619346619, 28.204252243, 3.01525640488, 3.14302635193, 38.8253250122, 21.785320282, 1.96245574951, 1.75165724754
-153.802642822, -169.397613525, 1.42656850815, -157.721908569, -176.298843384, -153.274993896, -169.507476807, 35.6043930054, 24.9706401825, 2.53028011322, 2.3977496624, 28.741230011, 15.1036233902, 2.39149165154, 1.68008208275
-165.811218262, -191.689056396, 1.35475099087, -173.545211792, -205.082321167, -164.619430542, -190.06451416, 60.6250038147, 27.1519088745, 2.65295553207, 2.55848932266, 51.9816513062, 21.7399787903, 3.18629598618, 2.282538414
-159.481155396, -180.450469971, 1.32822310925, -162.710128784, -187.268127441, -158.786437988, -178.957427979, 47.3749504089, 24.7075901031, 3.02247285843, 2.65238809586, 39.7103691101, 18.8806419373, 3.71471500397, 2.62052369118
-153.090103149, -172.044128418, 1.4485424757, -162.401275635, -185.874938965, -153.95854187, -171.236312866, 47.680721283, 24.7949581146, 2.93724513054, 2.58672118187, 33.7600593567, 18.9987831116, 3.49276375771, 2.53615880013
-162.347320557, -183.949752808, 1.32134139538, -167.075134277, -192.690124512, -161.781692505, -182.683807373, 47.3539505005, 27.6729888916, 2.61747074127, 2.10559844971, 41.6373786926, 17.5258693695, 2.64118218422, 2.18225622177
-159.134307861, -178.598617554, 1.36680817604, -165.254699707, -190.962982178, -157.80581665, -178.248657227, 42.4811820984, 24.5513038635, 1.95981991291, 2.09382224083, 36.4555435181, 20.2263965607, 2.20422434807, 2.01172065735
-156.693771362, -173.21031189, 1.42445659637, -164.184860229, -187.000793457, -156.052993774, -172.004684448, 43.7195854187, 22.4502754211, 3.80867028236, 3.00981688499, 32.8255805969, 19.4354343414, 2.49134516716, 2.03028440475
-152.001724243, -165.729354858, 1.46378469467, -156.687210083, -174.591049194, -150.518310547, -164.57723999, 37.0688514709, 19.2567501068, 3.03420329094, 2.25985240936, 26.3383693695, 16.2610397339, 2.47373723984, 1.92925572395
-157.962875366, -175.591018677, 1.41456484795, -164.629806519, -187.145996094, -156.922149658, -173.087799072, 43.1013870239, 22.4830379486, 3.14211297035, 2.41440224648, 33.5613250732, 17.6865081787, 2.30043005943, 1.70881485939
-161.39289856, -182.375228882, 1.41202425957, -168.966934204, -199.013336182, -160.682144165, -180.312438965, 53.0713882446, 23.4913406372, 3.33000588417, 2.29551005363, 36.6737823486, 19.042137146, 2.83731818199, 2.0678665638
-154.036621094, -171.015014648, 1.40773332119, -159.364852905, -179.516647339, -153.370758057, -169.26574707, 40.9511871338, 23.4671192169, 2.89808630943, 3.17561149597, 32.9031219482, 18.0651187897, 2.72129034996, 2.48579645157
-151.535171509, -167.482849121, 1.42202615738, -156.040359497, -174.656890869, -150.609771729, -165.788345337, 34.6685142517, 20.1567993164, 2.53099536896, 2.84122061729, 28.0598907471, 15.3040208817, 2.45689702034, 2.07783269882
-146.496749878, -161.395858765, 1.49287641048, -152.099639893, -169.262207031, -146.689025879, -161.305114746, 34.0512809753, 19.518907547, 2.44732069969, 2.05585026741, 26.6575164795, 14.53125, 3.14518404007, 2.15264487267
-157.989151001, -176.432617188, 1.36251306534, -162.865875244, -185.990936279, -157.82170105, -175.126998901, 42.3036804199, 21.922914505, 2.44249105453, 2.63616943359, 33.2095947266, 18.4004135132, 2.44385695457, 1.73622500896
-159.659179688, -181.410827637, 1.36356854439, -162.850479126, -187.658203125, -159.737121582, -180.92515564, 47.9962005615, 22.4361457825, 2.47812080383, 2.04196691513, 38.1212043762, 20.2507381439, 2.64051246643, 2.30870580673
-152.141174316, -167.402145386, 1.40523791313, -155.927764893, -174.744750977, -151.377410889, -166.827651978, 34.8052024841, 19.8585948944, 2.39239025116, 2.71510839462, 29.3166599274, 16.7488689423, 3.2149245739, 2.31187462807
-155.832229614, -171.762557983, 1.42260622978, -160.853942871, -178.979064941, -155.026351929, -171.086380005, 37.5408630371, 20.0278949738, 2.5450053215, 2.03952288628, 28.7316875458, 15.3752908707, 2.44830799103, 1.79339182377
-159.473556519, -181.47744751, 1.4461812973, -168.420974731, -199.649993896, -158.898910522, -181.109466553, 56.4130516052, 24.0348739624, 3.8384604454, 2.63779997826, 41.7199058533, 18.6611652374, 2.61149358749, 2.16187787056
-153.302947998, -169.699661255, 1.43443620205, -157.863342285, -178.613922119, -152.262496948, -168.004043579, 40.1152229309, 20.4900741577, 3.34582877159, 2.96400880814, 30.5095024109, 19.8692436218, 2.02769613266, 1.99358522892
-157.296432495, -172.577545166, 1.3949072361, -161.233154297, -180.343399048, -157.05947876, -172.432281494, 35.7187652588, 20.0356960297, 3.02742624283, 2.49926567078, 28.1498088837, 15.7254800797, 2.80174136162, 2.67927217484
-156.524230957, -173.583694458, 1.3908008337, -161.461486816, -181.40322876, -155.590362549, -172.828887939, 45.9804801941, 24.4786090851, 3.42039179802, 3.39083433151, 30.9029178619, 17.4173126221, 2.54562854767, 2.07632422447
-152.344726562, -167.904571533, 1.44971263409, -159.102005005, -179.996536255, -151.653884888, -166.362091064, 42.3096199036, 21.0374755859, 3.77789020538, 3.28994560242, 29.7032794952, 16.8571109772, 2.67561578751, 2.6068444252
-156.186447144, -171.965835571, 1.37995028496, -161.462417603, -180.90625, -154.779129028, -170.318481445, 38.283996582, 24.5076198578, 2.4756166935, 2.13435649872, 33.1434020996, 20.1797523499, 2.80287289619, 2.66644287109
-159.544265747, -178.574234009, 1.44606852531, -163.469360352, -189.309005737, -158.410690308, -176.203979492, 48.5629882812, 22.3437747955, 3.31661748886, 2.41369819641, 37.3985061646, 22.0181598663, 2.74025630951, 2.64868354797
-155.395675659, -172.514343262, 1.38192355633, -159.785766602, -183.597839355, -155.389770508, -172.359085083, 44.1447105408, 20.2323722839, 3.33820271492, 3.02412104607, 31.6572284698, 18.0088787079, 2.55783653259, 2.32471513748
-154.719772339, -172.007125854, 1.37153959274, -159.101242065, -179.626251221, -155.259780884, -171.889587402, 38.9939804077, 20.5731296539, 2.65248966217, 2.50668954849, 32.0600204468, 18.8706188202, 2.37997412682, 2.32943105698
-152.914001465, -167.470016479, 1.46697092056, -156.750152588, -175.551696777, -152.488571167, -166.6224823, 35.4691352844, 19.7025222778, 3.21626901627, 3.45773792267, 26.3991355896, 16.0611629486, 2.55494356155, 2.20861172676
-160.803115845, -179.42338562, 1.38498258591, -166.970367432, -188.445739746, -160.22895813, -179.681289673, 42.2499313354, 24.4346389771, 2.59431600571, 2.32584476471, 35.5072555542, 18.0146198273, 2.49952435493, 2.14801979065
-158.826919556, -176.880233765, 1.37841939926, -165.51348877, -188.973022461, -157.256469727, -174.333496094, 43.5895690918, 22.942905426, 3.3690290451, 2.75914120674, 32.1092758179, 17.457862854, 2.56024646759, 2.09517288208
-158.174209595, -175.729431152, 1.39327394962, -163.857788086, -185.865921021, -159.049377441, -175.464828491, 43.0681610107, 23.8526325226, 2.9124724865, 2.90184545517, 33.5896034241, 17.7431297302, 2.84190249443, 2.2008638382
-154.107223511, -171.338088989, 1.38949477673, -160.874481201, -181.8462677, -154.099349976, -170.631286621, 44.6039505005, 25.0856151581, 2.27686715126, 2.11193871498, 30.5455493927, 15.8510408401, 2.59533500671, 1.93138170242
-158.507232666, -179.219146729, 1.33289432526, -163.600646973, -188.837966919, -158.529769897, -176.667114258, 43.2918586731, 23.7843551636, 2.57387566566, 2.4791200161, 35.0280914307, 17.7766609192, 2.837413311, 2.09868717194
-156.399688721, -175.060180664, 1.36164689064, -159.601989746, -181.114334106, -156.141845703, -173.470413208, 40.3555259705, 22.8336238861, 3.18768405914, 2.60050415993, 37.2723236084, 19.9679336548, 2.61540412903, 2.08195948601
-159.008880615, -178.369827271, 1.37849164009, -165.101364136, -186.865814209, -158.559432983, -177.79107666, 45.0532722473, 25.9935855865, 2.53644657135, 2.54026651382, 35.0103645325, 18.4354877472, 2.2800924778, 1.81326138973
-158.929748535, -176.905410767, 1.34651470184, -166.777648926, -188.602142334, -158.700515747, -175.356384277, 45.9862556458, 25.4883670807, 2.84031701088, 2.65649271011, 33.4821090698, 17.3307552338, 2.7769510746, 2.05902338028
-159.582992554, -177.775726318, 1.36956501007, -163.922546387, -186.235351562, -158.277435303, -177.061340332, 40.4850502014, 25.4017162323, 3.29801607132, 2.94717288017, 35.4936447144, 21.278181076, 2.3833425045, 2.08579754829
-157.103103638, -176.775299072, 1.42406725883, -166.971755981, -189.898483276, -154.365875244, -174.073104858, 47.440322876, 24.3899765015, 2.82459068298, 2.23927259445, 39.3984222412, 18.40442276, 2.878074646, 2.14278674126
-148.50843811, -163.78314209, 1.51380050182, -153.108032227, -172.696105957, -149.130462646, -162.885574341, 38.9167098999, 19.7282752991, 2.52049541473, 2.66000175476, 28.6915950775, 16.4462585449, 2.38065171242, 2.1398806572
