EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-206.585	-218.393	12.208	1.744	1.732	1.919	2.368
-211.411	-219.203	14.084	0.930	0.972	1.069	1.421
-207.047	-217.944	12.620	1.643	1.622	2.089	2.392
-204.714	-214.873	12.959	1.278	1.327	1.628	2.272
-207.534	-217.303	13.288	1.293	1.243	1.549	2.034
-208.576	-221.320	11.998	2.019	2.034	2.345	3.130
-205.906	-217.744	12.732	1.876	1.950	2.302	2.968
-212.691	-224.736	12.904	1.350	1.360	1.609	2.193
-210.403	-221.688	12.753	1.461	1.502	1.562	2.072
-203.393	-213.696	13.192	1.380	1.357	1.583	2.127
-210.697	-220.447	12.857	1.294	1.270	1.683	2.263
-202.404	-215.421	12.521	1.753	1.789	2.133	2.978
-207.458	-218.956	12.469	1.560	1.558	2.136	3.139
-208.174	-220.267	12.107	1.680	1.674	1.996	2.758
-219.062	-227.598	13.322	0.971	0.980	1.267	1.850
-206.327	-218.153	12.838	1.543	1.597	2.047	2.742
-205.963	-216.440	13.051	1.246	1.291	1.709	2.283
-209.652	-221.974	12.213	1.930	1.990	2.179	2.877
-212.043	-222.880	12.804	1.243	1.246	1.578	2.266
-206.662	-220.064	12.296	1.900	1.882	2.199	2.821
-211.360	-221.450	13.298	1.410	1.339	1.639	2.348
-204.266	-216.274	12.079	1.671	1.669	2.068	2.760
-205.109	-216.757	12.461	1.487	1.476	1.726	2.221
-206.565	-218.168	12.365	1.565	1.564	1.793	2.502
-208.540	-220.887	12.074	1.528	1.568	1.886	2.374
-208.258	-220.105	12.777	1.713	1.740	2.013	2.585
-208.556	-221.896	12.495	1.724	1.738	2.372	2.941
-203.746	-214.436	12.674	1.274	1.290	1.848	2.179
-213.435	-223.181	13.206	1.419	1.440	1.782	2.106
-204.587	-216.002	12.812	1.552	1.557	1.621	2.277
-209.199	-218.570	12.912	1.196	1.206	1.476	1.940
-216.286	-225.088	13.645	0.958	0.931	1.134	1.584
-214.827	-225.588	13.016	1.303	1.274	1.603	1.976
-215.036	-225.976	12.694	1.331	1.346	1.762	2.483
-213.574	-224.631	12.577	1.763	2.653	2.049	6.894
-212.395	-222.370	13.464	1.249	1.163	1.410	2.821
-210.538	-222.242	12.403	1.591	1.593	1.896	2.578
