EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-228.259	-245.100	5.331	22.113	32.873	3.713	3.817
-228.400	-245.107	5.331	21.921	33.141	3.767	3.896
-227.982	-244.693	5.333	21.817	32.800	3.715	3.782
-227.990	-244.611	5.330	21.660	32.584	3.712	3.823
-227.759	-244.211	5.334	21.508	32.432	3.723	3.857
-227.811	-244.309	5.332	21.295	32.602	3.678	3.805
-227.438	-243.800	5.334	21.215	32.028	3.611	3.815
-227.300	-243.775	5.332	21.014	32.683	3.604	3.751
-227.229	-243.536	5.336	21.053	32.250	3.595	3.772
-227.021	-243.319	5.335	20.734	31.384	3.579	3.706
-227.203	-243.591	5.331	20.860	32.980	3.593	3.728
-227.121	-243.287	5.336	20.678	32.177	3.536	3.804
-226.750	-242.912	5.333	20.588	31.752	3.501	3.723
-226.918	-243.032	5.333	20.318	31.672	3.517	3.739
-226.922	-242.954	5.334	20.511	32.743	3.458	3.753
-226.580	-242.251	5.334	20.274	32.120	3.452	3.717
-226.649	-242.644	5.331	20.346	32.591	3.429	3.829
-226.742	-242.686	5.334	20.466	34.176	3.409	3.717
-226.423	-242.232	5.334	20.031	31.933	3.342	3.674
-226.242	-242.087	5.335	19.862	31.854	3.355	3.593
-226.036	-241.814	5.332	20.231	33.558	3.369	3.662
-226.232	-242.008	5.335	19.979	32.743	3.356	3.704
-225.805	-241.506	5.335	19.531	31.667	3.342	3.621
-225.471	-241.092	5.337	19.690	31.562	3.280	3.678
-226.104	-241.905	5.335	20.016	32.746	3.393	3.711
-226.033	-241.735	5.334	19.759	32.562	3.320	3.713
-225.801	-241.246	5.336	19.670	33.278	3.210	3.584
-225.454	-240.971	5.335	19.653	32.441	3.247	3.669
-225.605	-241.009	5.339	19.562	32.555	3.247	3.651
-225.291	-240.830	5.334	19.179	30.834	3.266	3.657
-225.494	-240.764	5.335	19.384	31.863	3.261	3.734
-225.253	-240.594	5.333	19.317	31.447	3.308	3.697
-225.074	-240.310	5.335	19.428	31.356	3.215	3.625
-225.127	-240.534	5.335	19.467	32.049	3.212	3.645
-224.942	-240.110	5.337	19.084	31.170	3.259	3.751
-224.861	-239.997	5.337	19.033	31.024	3.124	3.516
-224.978	-240.014	5.336	19.150	31.669	3.192	3.678
-224.574	-239.495	5.335	18.850	31.340	3.158	3.589
-224.506	-239.623	5.333	18.653	30.197	3.277	3.751
-224.231	-239.183	5.336	18.799	31.106	3.079	3.514
-224.199	-239.167	5.339	18.920	31.596	3.031	3.550
-224.225	-239.124	5.338	18.729	31.045	3.021	3.480
-224.229	-239.036	5.336	18.855	32.053	2.983	3.500
-224.446	-239.434	5.335	19.004	33.059	3.024	3.492
-224.072	-238.900	5.338	18.826	31.505	3.039	3.490
-224.198	-239.053	5.337	18.964	32.923	2.898	3.424
-223.959	-238.743	5.339	18.757	31.829	2.872	3.372
-223.904	-238.720	5.341	18.807	33.122	2.965	3.456
-223.976	-238.650	5.340	18.596	32.993	2.867	3.407
-223.640	-238.158	5.338	18.492	31.875	2.830	3.404
-222.976	-237.465	5.341	18.264	31.893	2.763	3.305
-223.359	-237.754	5.344	18.019	31.905	2.701	3.197
-223.533	-238.009	5.340	18.383	31.836	2.686	3.247
