EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-325.824	-353.225	1.215	36.764	33.763	17.082	16.470
-249.043	-257.590	2.079	5.823	3.408	4.918	4.511
-325.802	-353.253	1.215	36.716	33.707	17.383	17.033
-249.055	-257.898	2.093	6.258	3.515	4.918	4.561
-326.819	-353.751	1.217	37.260	36.606	17.218	16.854
-249.095	-257.927	2.093	6.357	3.610	5.014	4.569
-325.723	-351.798	1.218	35.591	37.579	16.600	16.026
-249.302	-257.917	2.061	5.843	3.454	4.971	4.533
-326.369	-352.836	1.219	36.644	35.655	17.010	16.813
-249.010	-257.473	2.096	5.343	3.266	4.907	4.524
-325.553	-351.896	1.220	35.641	35.241	16.917	16.610
-248.891	-257.197	2.091	5.239	3.222	4.903	4.481
-326.111	-352.761	1.218	36.078	37.158	17.076	16.926
-249.076	-257.712	2.075	5.924	3.480	4.932	4.531
-325.486	-351.861	1.221	35.228	36.360	16.784	16.521
-249.158	-257.777	2.073	5.868	3.509	4.934	4.595
-249.143	-257.632	2.054	5.475	3.551	4.927	4.651
-325.081	-351.021	1.224	34.392	35.994	16.668	16.374
-249.136	-257.961	2.073	6.175	3.523	4.973	4.660
-325.705	-352.277	1.219	35.324	37.365	16.996	17.238
-249.209	-258.050	2.093	6.223	3.486	4.926	4.550
-324.937	-350.957	1.219	34.629	36.350	16.713	16.684
-249.105	-257.656	2.076	5.952	3.574	4.878	4.466
-324.731	-350.547	1.222	34.339	35.898	16.766	16.253
-249.077	-257.720	2.079	5.765	3.466	4.885	4.558
-326.187	-352.723	1.218	36.165	37.733	17.285	17.106
-249.062	-257.568	2.072	5.635	3.437	4.928	4.563
-325.344	-350.285	1.227	34.195	38.537	16.264	16.227
-249.013	-257.829	2.082	6.242	3.451	4.862	4.560
-324.994	-349.806	1.227	33.566	37.176	16.277	15.486
-249.101	-257.531	2.089	5.799	3.392	4.874	4.515
-248.945	-257.628	2.099	5.946	3.352	4.856	4.441
-325.386	-349.753	1.229	33.519	38.157	16.079	15.998
-249.101	-258.179	2.073	6.537	3.609	4.927	4.538
-324.959	-351.277	1.226	34.723	34.162	16.878	16.327
-248.978	-257.249	2.074	5.305	3.280	4.884	4.488
-324.820	-350.849	1.220	34.197	34.895	16.848	16.942
-248.959	-257.511	2.082	5.770	3.398	4.932	4.578
-325.088	-350.494	1.221	34.093	35.528	16.538	16.501
-249.209	-258.260	2.055	6.714	3.782	4.972	4.628
-249.124	-257.972	2.062	6.139	3.573	4.983	4.602
-325.538	-350.670	1.221	34.324	37.317	16.637	16.667
-249.878	-260.366	2.066	9.077	4.031	5.232	4.742
-325.649	-352.414	1.223	35.931	34.862	17.407	16.741
-249.103	-257.414	2.072	5.546	3.510	4.942	4.599
-325.969	-352.167	1.224	35.559	36.718	16.942	17.215
-249.027	-257.209	2.097	5.234	3.284	4.886	4.564
-324.984	-351.175	1.219	34.753	34.347	17.058	17.091
-249.138	-257.620	2.065	5.396	3.466	4.991	4.653
-325.240	-351.257	1.227	35.034	36.240	16.840	17.014
-249.059	-257.400	2.082	5.428	3.368	4.919	4.509
-324.465	-349.942	1.224	33.590	34.638	16.667	16.634
-249.071	-257.505	2.082	5.503	3.383	4.914	4.561
-325.725	-351.063	1.221	34.848	36.810	16.856	16.491
-249.067	-257.667	2.090	5.613	3.358	4.968	4.620
-325.242	-350.645	1.226	34.529	35.289	16.767	16.074
-249.267	-257.873	2.071	5.963	3.552	5.027	4.611
-249.285	-258.398	2.052	6.637	3.725	4.975	4.654
-324.839	-349.156	1.228	33.016	36.518	16.095	15.670
-249.073	-257.756	2.062	5.898	3.456	4.993	4.702
-325.304	-350.291	1.226	33.709	36.865	16.328	15.896
-249.050	-257.491	2.091	5.549	3.384	4.929	4.601
-324.413	-349.696	1.226	33.321	34.825	16.959	15.938
-249.038	-257.802	2.084	6.061	3.508	4.974	4.621
-323.966	-348.680	1.230	32.299	35.049	16.274	15.609
-249.105	-257.826	2.067	5.987	3.552	4.960	4.628
-323.864	-348.898	1.230	32.752	34.078	16.449	15.891
-249.002	-257.385	2.091	5.261	3.333	4.848	4.518
-324.631	-349.418	1.229	33.226	35.018	16.413	16.135
-249.362	-258.242	2.062	6.383	3.834	5.005	4.634
-323.881	-348.770	1.227	32.568	35.450	16.336	15.953
-249.186	-257.953	2.057	6.020	3.625	5.005	4.613
-324.498	-350.094	1.227	33.543	34.774	16.835	16.723
-249.136	-258.038	2.088	6.481	3.580	4.965	4.593
-323.812	-349.237	1.230	33.060	34.284	16.844	16.030
-249.097	-257.958	2.067	6.294	3.567	4.966	4.610
-324.549	-349.491	1.228	33.479	36.078	16.654	15.960
-249.071	-258.080	2.065	6.350	3.498	4.927	4.549
-323.574	-347.846	1.231	31.629	35.957	16.032	15.933
-249.095	-257.788	2.076	6.195	3.584	4.964	4.596
-248.935	-257.520	2.081	5.880	3.325	4.938	4.576
-324.134	-349.676	1.226	33.312	33.569	16.692	16.732
-248.992	-257.345	2.064	5.521	3.391	4.859	4.533
-323.892	-348.893	1.230	32.669	34.654	16.636	16.679
-249.052	-257.642	2.083	5.939	3.495	4.918	4.599
-324.716	-349.938	1.225	33.880	35.630	16.892	16.527
-249.109	-257.911	2.069	6.158	3.586	4.933	4.560
-323.658	-348.756	1.227	32.419	35.030	16.685	16.638
-249.265	-258.468	2.078	7.042	3.671	4.963	4.615
-323.571	-348.990	1.227	32.551	32.710	16.474	16.150
-249.172	-258.060	2.072	6.401	3.547	4.988	4.643
-323.053	-347.924	1.228	31.607	33.198	16.564	16.156
-249.161	-257.890	2.062	6.179	3.570	4.944	4.577
-323.318	-347.949	1.232	31.735	34.287	16.193	16.201
-249.111	-257.814	2.073	6.057	3.558	4.930	4.566
-249.068	-258.083	2.064	6.532	3.548	4.966	4.588
-323.876	-348.957	1.226	32.564	33.555	16.728	16.269
-249.184	-257.902	2.080	6.133	3.575	4.927	4.511
-323.446	-348.525	1.225	31.958	33.214	16.742	16.524
-249.165	-257.938	2.067	6.263	3.601	4.939	4.542
-323.254	-348.634	1.227	32.069	32.466	16.788	16.586
-248.928	-257.739	2.097	5.988	3.374	4.907	4.556
-324.293	-349.337	1.225	32.768	35.891	16.812	16.716
-249.116	-258.131	2.075	6.211	3.492	4.934	4.563
-323.733	-348.344	1.232	32.018	34.847	16.594	16.019
-249.015	-257.573	2.090	5.729	3.400	4.902	4.572
-323.632	-348.674	1.234	32.375	35.392	16.941	16.499
-249.062	-257.762	2.085	6.005	3.465	4.878	4.535
-323.041	-347.835	1.229	31.441	34.633	16.625	16.736
-249.073	-258.023	2.091	6.451	3.517	4.874	4.552
-322.361	-347.882	1.229	31.535	31.486	16.702	16.412
-248.996	-257.794	2.080	6.142	3.410	4.929	4.587
-323.107	-349.099	1.224	32.704	31.496	17.046	17.430
-249.218	-258.312	2.070	6.548	3.714	4.991	4.644
-322.469	-347.975	1.230	31.815	30.952	16.496	16.694
-249.353	-258.710	2.068	6.998	3.993	4.951	4.627
-249.158	-257.934	2.080	6.071	3.570	4.906	4.522
-322.983	-348.919	1.223	32.556	30.884	16.928	17.265
-249.295	-258.497	2.053	6.912	3.854	4.957	4.616
-323.669	-349.245	1.226	32.889	32.800	16.719	16.917
-249.095	-258.017	2.063	6.391	3.631	4.920	4.570
-322.195	-348.113	1.225	31.866	31.029	17.278	16.998
-249.089	-257.714	2.067	5.947	3.539	4.859	4.572
-323.149	-348.824	1.225	32.638	34.119	17.078	17.453
-249.145	-257.999	2.071	6.376	3.550	4.946	4.533
-323.397	-349.578	1.222	33.034	31.558	17.294	17.454
-249.190	-258.372	2.071	6.738	3.679	4.996	4.632
-322.877	-348.115	1.227	31.641	32.463	16.709	16.720
