EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.803	-201.328	7.369	2.196	1.188	2.196	1.188
-199.075	-201.715	7.354	2.594	1.180	2.594	1.180
-198.802	-201.271	7.413	2.115	1.124	2.115	1.124
-198.829	-201.262	7.418	2.077	1.151	2.077	1.151
-198.772	-201.341	7.275	2.194	1.244	2.194	1.244
-198.852	-201.299	7.379	2.096	1.183	2.096	1.183
-198.797	-201.364	7.385	2.109	1.154	2.109	1.154
-198.810	-201.229	7.431	2.084	1.113	2.084	1.113
-198.805	-201.283	7.363	2.049	1.174	2.049	1.174
-198.838	-201.169	7.379	2.049	1.167	2.049	1.167
-198.864	-201.343	7.375	2.135	1.183	2.135	1.183
-198.809	-201.167	7.443	1.989	1.119	1.989	1.119
-198.801	-201.326	7.343	2.128	1.212	2.128	1.212
-198.814	-201.259	7.326	2.104	1.204	2.104	1.204
-198.831	-201.424	7.377	2.341	1.168	2.341	1.168
-199.251	-202.032	7.283	2.824	1.274	2.824	1.274
-198.846	-201.257	7.400	2.096	1.195	2.096	1.195
-198.795	-201.158	7.357	2.012	1.169	2.012	1.169
-198.805	-201.231	7.361	2.070	1.204	2.070	1.204
-198.822	-201.178	7.360	2.036	1.179	2.036	1.179
-198.778	-201.197	7.394	2.024	1.138	2.024	1.138
-198.829	-201.265	7.405	2.052	1.124	2.052	1.124
-198.813	-201.307	7.344	2.108	1.191	2.108	1.191
-198.778	-201.097	7.449	1.949	1.097	1.949	1.097
-198.790	-201.306	7.301	2.166	1.207	2.166	1.207
-198.879	-201.304	7.408	2.084	1.153	2.084	1.153
-198.937	-201.454	7.381	2.320	1.199	2.320	1.199
-198.852	-201.220	7.408	2.047	1.146	2.047	1.146
-198.837	-201.253	7.381	2.033	1.204	2.033	1.204
-198.799	-201.182	7.363	2.015	1.153	2.015	1.153
-198.790	-201.273	7.326	2.113	1.248	2.113	1.248
-198.798	-201.395	7.277	2.152	1.269	2.152	1.269
-198.843	-201.206	7.440	2.068	1.164	2.068	1.164
-198.821	-201.241	7.372	2.029	1.190	2.029	1.190
-198.848	-201.208	7.382	2.096	1.216	2.096	1.216
-198.806	-201.242	7.395	2.059	1.148	2.059	1.148
-198.797	-201.294	7.370	2.109	1.182	2.109	1.182
-198.889	-201.357	7.342	2.150	1.235	2.150	1.235
-198.873	-201.331	7.399	2.168	1.165	2.168	1.165
-198.821	-201.253	7.364	2.077	1.207	2.077	1.207
-198.760	-201.263	7.298	2.078	1.200	2.078	1.200
-198.812	-201.151	7.385	2.027	1.178	2.027	1.178
-198.831	-201.251	7.396	2.028	1.162	2.028	1.162
-198.840	-201.284	7.410	2.121	1.139	2.121	1.139
-198.813	-201.308	7.359	2.090	1.236	2.090	1.236
-198.827	-201.319	7.420	2.197	1.174	2.197	1.174
-198.831	-201.339	7.307	2.149	1.253	2.149	1.253
-199.023	-201.573	7.320	2.373	1.252	2.373	1.252
-198.887	-201.449	7.307	2.281	1.269	2.281	1.269
-198.884	-201.371	7.367	2.246	1.225	2.246	1.225
-198.912	-201.618	7.321	2.406	1.269	2.406	1.269
-198.967	-201.567	7.351	2.333	1.211	2.333	1.211
-198.789	-201.139	7.398	1.955	1.143	1.955	1.143
-198.897	-201.553	7.383	2.409	1.160	2.409	1.160
-198.804	-201.161	7.381	2.018	1.163	2.018	1.163
-198.780	-201.031	7.431	1.888	1.121	1.888	1.121
-198.834	-201.269	7.340	2.126	1.226	2.126	1.226
-198.881	-201.408	7.388	2.221	1.177	2.221	1.177
-198.818	-201.314	7.343	2.121	1.227	2.121	1.227
-198.878	-201.403	7.396	2.235	1.174	2.235	1.174
-198.813	-201.278	7.431	2.045	1.156	2.045	1.156
-198.782	-201.199	7.392	2.009	1.166	2.009	1.166
-198.773	-201.237	7.388	2.053	1.148	2.053	1.148
-198.903	-201.448	7.340	2.305	1.207	2.305	1.207
-198.819	-201.361	7.278	2.153	1.224	2.153	1.224
-198.850	-201.128	7.411	2.019	1.142	2.019	1.142
-198.826	-201.307	7.337	2.113	1.218	2.113	1.218
-198.823	-201.156	7.389	2.002	1.150	2.002	1.150
-198.793	-201.099	7.431	1.963	1.112	1.963	1.112
-199.105	-201.979	7.262	2.798	1.328	2.798	1.328
-198.804	-201.212	7.375	2.082	1.177	2.082	1.177
-198.824	-201.235	7.390	2.078	1.138	2.078	1.138
-198.792	-201.197	7.390	1.981	1.130	1.981	1.130
-198.794	-201.182	7.367	2.055	1.171	2.055	1.171
-199.070	-201.742	7.308	2.595	1.249	2.595	1.249
-198.815	-201.120	7.433	1.974	1.133	1.974	1.133
-198.839	-201.366	7.324	2.238	1.256	2.238	1.256
-198.823	-201.261	7.353	2.118	1.172	2.118	1.172
-198.822	-201.107	7.403	1.981	1.151	1.981	1.151
-198.766	-201.128	7.404	1.997	1.126	1.997	1.126
-198.829	-201.145	7.448	1.997	1.111	1.997	1.111
-198.827	-201.251	7.304	2.112	1.203	2.112	1.203
-198.866	-201.288	7.422	2.124	1.141	2.124	1.141
-198.797	-201.230	7.388	2.100	1.180	2.100	1.180
-198.965	-201.436	7.416	2.242	1.156	2.242	1.156
-198.798	-201.387	7.350	2.184	1.205	2.184	1.205
-198.813	-201.492	7.341	2.134	1.174	2.134	1.174
-198.830	-201.269	7.377	2.124	1.200	2.124	1.200
-198.810	-201.221	7.354	2.037	1.168	2.037	1.168
-198.803	-201.227	7.353	2.051	1.174	2.051	1.174
-198.903	-201.468	7.324	2.257	1.245	2.257	1.245
-198.918	-201.432	7.377	2.222	1.201	2.222	1.201
-198.820	-201.197	7.335	1.992	1.189	1.992	1.189
-198.786	-201.122	7.346	2.042	1.205	2.042	1.205
-198.787	-201.161	7.344	1.963	1.165	1.963	1.165
-198.879	-201.268	7.314	2.113	1.261	2.113	1.261
-198.861	-201.192	7.400	2.047	1.183	2.047	1.183
-198.797	-201.210	7.362	2.039	1.192	2.039	1.192
-198.780	-201.182	7.406	1.994	1.154	1.994	1.154
-198.830	-201.313	7.354	2.184	1.194	2.184	1.194
-199.193	-201.841	7.391	2.803	1.168	2.803	1.168
-198.811	-201.181	7.310	2.032	1.244	2.032	1.244
-198.798	-201.220	7.368	2.080	1.219	2.080	1.219
-198.844	-201.257	7.412	2.072	1.170	2.072	1.170
-198.864	-201.445	7.354	2.291	1.163	2.291	1.163
-198.792	-201.238	7.355	2.049	1.157	2.049	1.157
-198.814	-201.323	7.415	2.166	1.121	2.166	1.121
-198.847	-201.326	7.445	2.190	1.120	2.190	1.120
-198.773	-201.153	7.364	2.033	1.171	2.033	1.171
-198.854	-201.337	7.411	2.124	1.178	2.124	1.178
-198.959	-201.458	7.400	2.227	1.180	2.227	1.180
-198.759	-201.219	7.394	2.072	1.152	2.072	1.152
-198.862	-201.283	7.346	2.111	1.193	2.111	1.193
-198.794	-201.137	7.398	1.954	1.150	1.954	1.150
-198.821	-201.343	7.355	2.146	1.207	2.146	1.207
-198.842	-201.285	7.450	2.140	1.127	2.140	1.127
-198.775	-201.263	7.384	2.070	1.179	2.070	1.179
-199.054	-201.516	7.400	2.355	1.165	2.355	1.165
-198.801	-201.253	7.397	2.037	1.153	2.037	1.153
-198.864	-201.226	7.431	2.035	1.151	2.035	1.151
-198.778	-201.192	7.423	1.998	1.141	1.998	1.141
-198.826	-201.254	7.435	2.038	1.155	2.038	1.155
-198.799	-201.385	7.336	2.221	1.199	2.221	1.199
-198.801	-201.253	7.389	2.115	1.192	2.115	1.192
-198.829	-201.212	7.406	2.046	1.173	2.046	1.173
-198.819	-201.288	7.341	2.105	1.179	2.105	1.179
-198.826	-201.291	7.385	2.114	1.174	2.114	1.174
-198.817	-201.261	7.367	2.126	1.173	2.126	1.173
-198.770	-201.177	7.381	2.021	1.151	2.021	1.151
-198.843	-201.343	7.395	2.088	1.183	2.088	1.183
-198.889	-201.443	7.379	2.272	1.179	2.272	1.179
-198.783	-201.171	7.363	2.060	1.175	2.060	1.175
-198.882	-201.311	7.408	2.170	1.171	2.170	1.171
-198.819	-201.089	7.399	1.935	1.142	1.935	1.142
-198.949	-201.523	7.360	2.366	1.290	2.366	1.290
-198.824	-201.228	7.334	2.079	1.191	2.079	1.191
-199.310	-202.268	7.367	3.235	1.176	3.235	1.176
-198.822	-201.280	7.348	2.075	1.198	2.075	1.198
-198.809	-201.288	7.420	2.070	1.147	2.070	1.147
-198.810	-201.305	7.384	2.055	1.168	2.055	1.168
-198.874	-201.335	7.396	2.078	1.134	2.078	1.134
-198.838	-201.309	7.387	2.105	1.178	2.105	1.178
-198.830	-201.447	7.234	2.259	1.347	2.259	1.347
-198.848	-201.184	7.425	2.040	1.154	2.040	1.154
-198.978	-201.577	7.306	2.311	1.236	2.311	1.236
-198.815	-201.195	7.409	1.999	1.159	1.999	1.159
-198.893	-201.480	7.403	2.310	1.192	2.310	1.192
-198.842	-201.320	7.359	2.149	1.190	2.149	1.190
-198.767	-201.194	7.357	2.050	1.193	2.050	1.193
-198.932	-201.502	7.376	2.262	1.186	2.262	1.186
-198.830	-201.157	7.380	1.992	1.193	1.992	1.193
-198.789	-201.144	7.390	2.026	1.161	2.026	1.161
-198.826	-201.176	7.372	2.019	1.168	2.019	1.168
-198.872	-201.321	7.368	2.224	1.149	2.224	1.149
-198.786	-201.217	7.393	2.046	1.160	2.046	1.160
-198.830	-201.266	7.437	2.122	1.166	2.122	1.166
-198.820	-201.334	7.337	2.120	1.189	2.120	1.189
-198.832	-201.275	7.353	2.095	1.197	2.095	1.197
-198.822	-201.275	7.413	2.016	1.123	2.016	1.123
-198.799	-201.100	7.434	1.979	1.128	1.979	1.128
-198.839	-201.207	7.381	2.065	1.165	2.065	1.165
-198.828	-201.235	7.390	2.051	1.161	2.051	1.161
-198.816	-201.169	7.438	2.022	1.117	2.022	1.117
-199.046	-201.581	7.392	2.437	1.193	2.437	1.193
-198.851	-201.157	7.469	1.970	1.140	1.970	1.140
-198.878	-201.398	7.332	2.252	1.229	2.252	1.229
-198.848	-201.301	7.350	2.183	1.229	2.183	1.229
-198.925	-201.305	7.392	2.103	1.231	2.103	1.231
-198.833	-201.242	7.421	2.077	1.178	2.077	1.178
-198.946	-201.389	7.356	2.228	1.224	2.228	1.224
-198.879	-201.438	7.365	2.240	1.228	2.240	1.228
-199.180	-202.000	7.356	2.832	1.396	2.832	1.396
-198.907	-201.491	7.398	2.356	1.213	2.356	1.213
-198.834	-201.392	7.341	2.226	1.227	2.226	1.227
-198.852	-201.399	7.308	2.210	1.294	2.210	1.294
-198.842	-201.306	7.376	2.154	1.137	2.154	1.137
-198.822	-201.292	7.415	2.106	1.151	2.106	1.151
-198.797	-201.315	7.304	2.144	1.225	2.144	1.225
-198.767	-201.220	7.375	2.070	1.157	2.070	1.157
-198.796	-201.217	7.440	2.015	1.123	2.015	1.123
-198.786	-201.260	7.338	2.096	1.191	2.096	1.191
-198.787	-201.272	7.313	2.137	1.245	2.137	1.245
-198.812	-201.299	7.358	2.131	1.210	2.131	1.210
-198.817	-201.135	7.405	2.021	1.133	2.021	1.133
-198.792	-201.155	7.441	1.991	1.104	1.991	1.104
-198.943	-201.385	7.439	2.218	1.135	2.218	1.135
-198.823	-201.255	7.345	2.110	1.198	2.110	1.198
-198.812	-201.204	7.400	1.998	1.118	1.998	1.118
-198.904	-201.299	7.392	2.181	1.191	2.181	1.191
-198.978	-201.550	7.333	2.476	1.256	2.476	1.256
-198.860	-201.322	7.381	2.191	1.174	2.191	1.174
-198.831	-201.417	7.327	2.163	1.218	2.163	1.218
-198.838	-201.238	7.424	2.050	1.162	2.050	1.162
-198.734	-201.229	7.350	2.102	1.150	2.102	1.150
-198.781	-201.168	7.407	1.991	1.155	1.991	1.155
-198.787	-201.276	7.311	2.094	1.203	2.094	1.203
-198.876	-201.287	7.420	2.096	1.140	2.096	1.140
-198.797	-201.263	7.354	2.088	1.198	2.088	1.198
-198.851	-201.454	7.348	2.203	1.207	2.203	1.207
-198.895	-201.384	7.406	2.244	1.165	2.244	1.165
-198.830	-201.310	7.377	2.123	1.219	2.123	1.219
-198.850	-201.326	7.418	2.191	1.143	2.191	1.143
-198.804	-201.204	7.411	2.031	1.151	2.031	1.151
-198.870	-201.384	7.313	2.184	1.208	2.184	1.208
-198.956	-201.653	7.332	2.499	1.247	2.499	1.247
-198.839	-201.277	7.408	2.135	1.166	2.135	1.166
-198.805	-201.272	7.321	2.173	1.222	2.173	1.222
-198.754	-201.234	7.366	2.048	1.143	2.048	1.143
-198.796	-201.253	7.338	2.069	1.175	2.069	1.175
-198.803	-201.231	7.404	2.090	1.178	2.090	1.178
-198.791	-201.274	7.325	2.115	1.207	2.115	1.207
-198.853	-201.350	7.404	2.177	1.171	2.177	1.171
-198.838	-201.372	7.391	2.161	1.151	2.161	1.151
-198.866	-201.337	7.383	2.165	1.157	2.165	1.157
-198.834	-201.383	7.348	2.143	1.258	2.143	1.258
-198.788	-201.223	7.355	2.074	1.180	2.074	1.180
-198.814	-201.159	7.459	2.023	1.101	2.023	1.101
-198.844	-201.341	7.389	2.126	1.163	2.126	1.163
-199.111	-201.643	7.417	2.467	1.164	2.467	1.164
-198.848	-201.410	7.365	2.126	1.172	2.126	1.172
-199.048	-201.710	7.416	2.464	1.138	2.464	1.138
-198.921	-201.458	7.376	2.226	1.225	2.226	1.225
-198.841	-201.341	7.357	2.171	1.194	2.171	1.194
-198.820	-201.222	7.401	2.038	1.142	2.038	1.142
-198.881	-201.486	7.356	2.313	1.216	2.313	1.216
-198.816	-201.256	7.366	2.053	1.183	2.053	1.183
-198.849	-201.375	7.392	2.178	1.192	2.178	1.192
-198.798	-201.208	7.398	2.074	1.177	2.074	1.177
-198.838	-201.241	7.378	2.142	1.227	2.142	1.227
-198.792	-201.292	7.348	2.123	1.181	2.123	1.181
-198.919	-201.474	7.376	2.239	1.214	2.239	1.214
-198.810	-201.211	7.410	2.058	1.149	2.058	1.149
-198.864	-201.241	7.449	2.099	1.130	2.099	1.130
-198.798	-201.198	7.378	2.024	1.148	2.024	1.148
-198.909	-201.444	7.305	2.301	1.222	2.301	1.222
-198.806	-201.140	7.415	1.987	1.146	1.987	1.146
-198.792	-201.203	7.374	2.054	1.174	2.054	1.174
-198.854	-201.338	7.349	2.222	1.215	2.222	1.215
-198.997	-201.556	7.344	2.316	1.205	2.316	1.205
-199.065	-201.717	7.361	2.461	1.246	2.461	1.246
-198.832	-201.154	7.423	1.982	1.134	1.982	1.134
-198.819	-201.274	7.374	2.126	1.186	2.126	1.186
-199.041	-201.580	7.381	2.436	1.188	2.436	1.188
-198.767	-201.149	7.390	2.002	1.160	2.002	1.160
-198.762	-201.295	7.348	2.129	1.194	2.129	1.194
-198.833	-201.309	7.396	2.109	1.148	2.109	1.148
-198.820	-201.184	7.374	2.053	1.183	2.053	1.183
-198.812	-201.310	7.382	2.120	1.189	2.120	1.189
-198.847	-201.459	7.370	2.206	1.222	2.206	1.222
-198.861	-201.312	7.412	2.074	1.168	2.074	1.168
-198.928	-201.531	7.343	2.343	1.204	2.343	1.204
-198.817	-201.154	7.425	1.987	1.138	1.987	1.138
-198.793	-201.198	7.399	2.044	1.151	2.044	1.151
-198.806	-201.168	7.370	2.076	1.174	2.076	1.174
-198.790	-201.203	7.446	2.062	1.119	2.062	1.119
-198.761	-201.302	7.386	2.139	1.148	2.139	1.148
-198.802	-201.222	7.407	2.061	1.133	2.061	1.133
-198.844	-201.364	7.310	2.171	1.233	2.171	1.233
-198.830	-201.273	7.449	2.059	1.130	2.059	1.130
-198.764	-201.139	7.435	2.006	1.096	2.006	1.096
-198.836	-201.470	7.317	2.261	1.223	2.261	1.223
-199.298	-202.146	7.289	2.988	1.281	2.988	1.281
-198.784	-201.298	7.319	2.130	1.216	2.130	1.216
-198.770	-201.201	7.435	2.076	1.117	2.076	1.117
-198.790	-201.292	7.400	2.054	1.140	2.054	1.140
-198.810	-201.281	7.353	2.123	1.223	2.123	1.223
-198.767	-201.218	7.370	2.038	1.178	2.038	1.178
-198.892	-201.345	7.366	2.236	1.197	2.236	1.197
-198.798	-201.241	7.341	2.059	1.172	2.059	1.172
-198.981	-201.421	7.416	2.287	1.171	2.287	1.171
-198.824	-201.350	7.374	2.139	1.186	2.139	1.186
-198.835	-201.252	7.438	2.010	1.128	2.010	1.128
-198.807	-201.237	7.404	2.117	1.159	2.117	1.159
-199.076	-201.607	7.358	2.459	1.289	2.459	1.289
-198.820	-201.223	7.358	2.127	1.249	2.127	1.249
-198.832	-201.340	7.400	2.081	1.156	2.081	1.156
-198.873	-201.219	7.377	2.066	1.193	2.066	1.193
-198.830	-201.226	7.409	2.052	1.146	2.052	1.146
-198.809	-201.172	7.389	2.001	1.184	2.001	1.184
-198.758	-201.122	7.385	2.011	1.127	2.011	1.127
-198.899	-201.327	7.386	2.153	1.163	2.153	1.163
-198.821	-201.206	7.382	2.088	1.199	2.088	1.199
-198.888	-201.400	7.376	2.213	1.228	2.213	1.228
-198.864	-201.334	7.393	2.143	1.198	2.143	1.198
-198.947	-201.505	7.331	2.365	1.204	2.365	1.204
-198.819	-201.167	7.413	2.020	1.145	2.020	1.145
-199.663	-202.861	7.310	3.688	1.310	3.688	1.310
-198.851	-201.487	7.316	2.227	1.201	2.227	1.201
-198.947	-201.610	7.343	2.412	1.207	2.412	1.207
-198.812	-201.157	7.471	1.943	1.091	1.943	1.091
-198.819	-201.219	7.373	2.005	1.183	2.005	1.183
-198.868	-201.234	7.368	2.096	1.213	2.096	1.213
-198.806	-201.345	7.315	2.206	1.207	2.206	1.207
-198.802	-201.171	7.414	2.003	1.143	2.003	1.143
-198.868	-201.467	7.390	2.232	1.170	2.232	1.170
-198.836	-201.131	7.398	2.000	1.178	2.000	1.178
-198.819	-201.203	7.380	2.058	1.205	2.058	1.205
-199.147	-201.763	7.386	2.659	1.192	2.659	1.192
-198.825	-201.315	7.425	2.128	1.115	2.128	1.115
-198.803	-201.394	7.325	2.184	1.207	2.184	1.207
-198.810	-201.226	7.376	2.115	1.160	2.115	1.160
-198.834	-201.210	7.453	1.992	1.118	1.992	1.118
-198.808	-201.186	7.359	2.080	1.176	2.080	1.176
-198.818	-201.263	7.367	2.090	1.173	2.090	1.173
-198.844	-201.186	7.439	2.030	1.115	2.030	1.115
-198.879	-201.460	7.358	2.231	1.249	2.231	1.249
-198.810	-201.244	7.386	2.059	1.171	2.059	1.171
-198.846	-201.203	7.433	2.111	1.139	2.111	1.139
-198.794	-201.323	7.314	2.180	1.267	2.180	1.267
-199.102	-201.687	7.410	2.570	1.170	2.570	1.170
-198.793	-201.191	7.412	2.039	1.141	2.039	1.141
-198.831	-201.291	7.442	2.075	1.120	2.075	1.120
-198.778	-201.261	7.382	2.112	1.153	2.112	1.153
-198.841	-201.279	7.347	2.067	1.193	2.067	1.193
-198.819	-201.205	7.389	2.086	1.164	2.086	1.164
-198.811	-201.198	7.405	2.019	1.152	2.019	1.152
-198.778	-201.183	7.402	2.090	1.151	2.090	1.151
-198.831	-201.312	7.351	2.171	1.178	2.171	1.178
-198.807	-201.399	7.350	2.179	1.193	2.179	1.193
-198.826	-201.333	7.392	2.112	1.149	2.112	1.149
-198.821	-201.285	7.384	2.051	1.165	2.051	1.165
-198.790	-201.222	7.368	2.051	1.157	2.051	1.157
-198.791	-201.141	7.370	2.017	1.197	2.017	1.197
-198.815	-201.144	7.375	1.981	1.182	1.981	1.182
-198.779	-201.234	7.404	2.047	1.141	2.047	1.141
-198.799	-201.306	7.366	2.093	1.175	2.093	1.175
-198.757	-201.235	7.378	2.150	1.162	2.150	1.162
-198.809	-201.279	7.412	2.094	1.148	2.094	1.148
-198.819	-201.338	7.329	2.165	1.198	2.165	1.198
-198.811	-201.141	7.406	1.966	1.155	1.966	1.155
-198.848	-201.351	7.396	2.188	1.263	2.188	1.263
-198.802	-201.175	7.413	1.995	1.130	1.995	1.130
-198.806	-201.082	7.464	1.935	1.102	1.935	1.102
-198.817	-201.166	7.403	2.000	1.146	2.000	1.146
-198.803	-201.290	7.331	2.078	1.209	2.078	1.209
-198.798	-201.237	7.357	2.112	1.141	2.112	1.141
-198.946	-201.352	7.387	2.232	1.165	2.232	1.165
-198.802	-201.314	7.351	2.153	1.173	2.153	1.173
-198.848	-201.321	7.352	2.157	1.238	2.157	1.238
-198.790	-201.168	7.406	1.979	1.123	1.979	1.123
-198.755	-201.232	7.353	2.078	1.182	2.078	1.182
-198.847	-201.221	7.467	2.043	1.132	2.043	1.132
-198.830	-201.315	7.387	2.151	1.153	2.151	1.153
-198.825	-201.264	7.373	2.112	1.221	2.112	1.221
-198.806	-201.163	7.460	2.032	1.109	2.032	1.109
-198.800	-201.230	7.368	2.063	1.187	2.063	1.187
-198.785	-201.278	7.352	2.057	1.179	2.057	1.179
-198.792	-201.234	7.337	2.083	1.214	2.083	1.214
-198.820	-201.136	7.417	1.984	1.134	1.984	1.134
-198.820	-201.263	7.369	2.150	1.225	2.150	1.225
-199.161	-202.048	7.269	2.890	1.442	2.890	1.442
-198.829	-201.179	7.469	1.987	1.080	1.987	1.080
-199.094	-201.651	7.393	2.469	1.172	2.469	1.172
-198.799	-201.231	7.325	2.064	1.218	2.064	1.219
-198.794	-201.224	7.359	2.077	1.159	2.077	1.159
-198.808	-201.311	7.376	2.067	1.179	2.067	1.179
-198.822	-201.217	7.378	2.051	1.194	2.051	1.194
-198.791	-201.210	7.368	1.997	1.157	1.997	1.157
-198.783	-201.206	7.351	2.064	1.190	2.064	1.190
-198.903	-201.269	7.438	2.091	1.150	2.091	1.150
-198.960	-201.588	7.333	2.420	1.243	2.420	1.243
-198.889	-201.296	7.391	2.084	1.159	2.084	1.159
-198.848	-201.468	7.410	2.287	1.151	2.287	1.151
-198.814	-201.190	7.394	1.997	1.176	1.997	1.176
-198.797	-201.177	7.361	2.065	1.165	2.065	1.165
-199.105	-201.795	7.420	2.655	1.192	2.655	1.192
-198.817	-201.285	7.371	2.069	1.195	2.069	1.195
-198.802	-201.234	7.418	2.087	1.128	2.087	1.128
-199.025	-201.754	7.318	2.593	1.296	2.593	1.296
-198.804	-201.195	7.393	2.036	1.146	2.036	1.146
-198.814	-201.217	7.373	2.007	1.212	2.007	1.212
-198.795	-201.153	7.413	1.974	1.147	1.974	1.147
-198.804	-201.171	7.438	1.952	1.108	1.952	1.108
-199.001	-201.683	7.371	2.495	1.185	2.495	1.185
-198.831	-201.184	7.355	2.035	1.194	2.035	1.194
-198.782	-201.205	7.403	2.043	1.154	2.043	1.154
-198.843	-201.249	7.350	2.135	1.201	2.135	1.201
-201.945	-206.864	7.435	8.111	1.206	8.111	1.206
-198.801	-201.171	7.346	1.996	1.184	1.996	1.184
-198.895	-201.377	7.324	2.265	1.248	2.265	1.248
-198.837	-201.157	7.422	2.037	1.196	2.037	1.196
-198.863	-201.281	7.426	2.107	1.143	2.107	1.143
-199.103	-201.834	7.326	2.645	1.233	2.645	1.233
-198.824	-201.302	7.413	2.079	1.161	2.079	1.161
-198.867	-201.254	7.405	2.123	1.206	2.123	1.206
-198.832	-201.242	7.377	2.107	1.178	2.107	1.178
-198.922	-201.481	7.336	2.269	1.253	2.269	1.253
-198.778	-201.221	7.381	2.061	1.168	2.061	1.168
-198.789	-201.197	7.383	2.022	1.136	2.022	1.136
-198.807	-201.290	7.343	2.115	1.222	2.115	1.222
-198.805	-201.245	7.393	2.001	1.135	2.001	1.135
-198.822	-201.428	7.305	2.224	1.243	2.224	1.243
-198.904	-201.350	7.375	2.178	1.186	2.178	1.186
-198.871	-201.117	7.422	1.899	1.163	1.899	1.163
-198.815	-201.277	7.424	2.024	1.140	2.024	1.140
-198.889	-201.411	7.387	2.199	1.200	2.199	1.200
-198.802	-201.198	7.375	2.021	1.210	2.021	1.210
-199.038	-201.690	7.368	2.394	1.215	2.394	1.215
-198.845	-201.314	7.345	2.137	1.229	2.137	1.229
-198.802	-201.165	7.452	1.983	1.116	1.983	1.116
-198.806	-201.244	7.391	2.064	1.197	2.064	1.197
-198.813	-201.359	7.355	2.154	1.182	2.154	1.182
-199.005	-201.722	7.383	2.435	1.208	2.435	1.208
-198.840	-201.188	7.443	2.042	1.129	2.042	1.129
-198.842	-201.305	7.418	2.146	1.184	2.146	1.184
-198.802	-201.133	7.403	1.960	1.162	1.960	1.162
-198.809	-201.184	7.397	2.047	1.159	2.047	1.159
-198.833	-201.251	7.395	2.071	1.166	2.071	1.166
-199.432	-202.193	7.346	2.957	1.279	2.957	1.279
-198.814	-201.252	7.434	2.061	1.122	2.061	1.122
-198.915	-201.361	7.359	2.219	1.174	2.219	1.174
-198.859	-201.286	7.401	2.140	1.179	2.140	1.179
-198.828	-201.223	7.505	1.955	1.074	1.955	1.074
-198.864	-201.342	7.299	2.151	1.274	2.151	1.274
-198.830	-201.182	7.452	2.020	1.109	2.020	1.109
-198.829	-201.202	7.384	2.081	1.204	2.081	1.204
-198.810	-201.272	7.358	2.104	1.192	2.104	1.192
-198.821	-201.249	7.425	2.052	1.121	2.052	1.121
-198.810	-201.233	7.425	2.054	1.130	2.054	1.130
-198.827	-201.313	7.425	2.121	1.135	2.121	1.135
-198.868	-201.421	7.319	2.236	1.265	2.236	1.265
-198.816	-201.355	7.343	2.158	1.210	2.158	1.210
-198.790	-201.247	7.422	2.069	1.149	2.069	1.149
-198.816	-201.272	7.408	2.063	1.125	2.063	1.125
-198.882	-201.470	7.364	2.278	1.182	2.278	1.182
-198.784	-201.148	7.360	2.018	1.173	2.018	1.173
-198.849	-201.202	7.401	2.038	1.128	2.038	1.128
-198.816	-201.429	7.313	2.258	1.265	2.258	1.265
-198.850	-201.251	7.415	2.043	1.153	2.043	1.153
-198.864	-201.295	7.426	2.125	1.150	2.125	1.150
-198.886	-201.268	7.398	2.165	1.202	2.165	1.202
-198.861	-201.249	7.392	2.121	1.152	2.121	1.152
-199.082	-201.576	7.448	2.419	1.140	2.419	1.140
-198.824	-201.258	7.384	2.057	1.171	2.057	1.171
-198.781	-201.131	7.408	2.001	1.141	2.001	1.141
-198.821	-201.395	7.422	2.157	1.140	2.157	1.140
-198.826	-201.313	7.330	2.144	1.206	2.144	1.206
-198.814	-201.330	7.366	2.183	1.197	2.183	1.197
-198.820	-201.241	7.377	2.106	1.183	2.106	1.183
-198.794	-201.260	7.363	2.072	1.172	2.072	1.172
-198.798	-201.173	7.344	2.045	1.193	2.045	1.193
-198.852	-201.216	7.405	2.082	1.155	2.082	1.155
-198.789	-201.270	7.336	2.116	1.207	2.116	1.207
-198.796	-201.140	7.433	1.930	1.123	1.930	1.123
-198.784	-201.177	7.351	2.062	1.198	2.062	1.198
-198.819	-201.185	7.462	2.040	1.124	2.040	1.124
-198.823	-201.279	7.383	2.139	1.161	2.139	1.161
-198.815	-201.223	7.389	2.092	1.164	2.092	1.164
-198.896	-201.435	7.321	2.234	1.220	2.234	1.220
-198.787	-201.216	7.329	2.085	1.223	2.085	1.223
-198.823	-201.148	7.466	2.000	1.158	2.000	1.158
-198.837	-201.177	7.417	2.037	1.140	2.037	1.140
-198.798	-201.207	7.406	2.073	1.158	2.073	1.158
-198.820	-201.248	7.355	2.064	1.179	2.064	1.179
-198.799	-201.230	7.336	2.093	1.233	2.093	1.233
-198.832	-201.151	7.421	1.994	1.182	1.994	1.182
-198.854	-201.383	7.374	2.120	1.205	2.120	1.205
-198.816	-201.210	7.403	2.120	1.177	2.120	1.177
-198.774	-201.143	7.389	1.978	1.144	1.978	1.144
-199.056	-201.664	7.363	2.408	1.167	2.408	1.167
-198.801	-201.194	7.363	2.023	1.156	2.023	1.156
-199.139	-202.166	7.354	3.054	1.221	3.054	1.221
-199.027	-201.494	7.364	2.330	1.193	2.330	1.193
-198.840	-201.223	7.425	2.084	1.129	2.084	1.129
-198.818	-201.330	7.338	2.234	1.211	2.234	1.211
