SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
780.610	572.997	-617.482	6.095	1.831	1.841	0.000	-0.000
783.299	572.980	-618.712	6.103	1.845	1.846	0.000	-0.000
790.706	583.093	-620.744	6.101	1.855	1.840	0.000	-0.000
782.824	571.648	-617.713	6.093	1.851	1.870	0.000	-0.000
784.757	573.274	-619.675	6.105	1.849	1.843	0.000	-0.000
794.227	583.620	-616.999	6.101	1.840	1.854	0.000	-0.000
786.352	576.883	-620.503	6.088	1.824	1.838	0.000	-0.000
773.369	562.511	-617.633	6.092	1.832	1.835	0.000	-0.000
780.714	570.651	-618.274	6.100	1.834	1.860	0.000	-0.000
783.193	571.282	-619.120	6.089	1.840	1.847	0.000	-0.000
790.469	579.854	-618.846	6.098	1.868	1.881	0.000	-0.000
786.846	575.427	-620.345	6.098	1.853	1.857	0.000	-0.000
789.904	581.311	-619.434	6.102	1.840	1.857	0.000	-0.000
784.421	576.104	-619.145	6.089	1.864	1.867	0.000	-0.000
789.595	577.941	-617.406	6.105	1.843	1.851	0.000	-0.000
784.802	573.877	-619.031	6.095	1.837	1.846	0.000	-0.000
789.441	578.524	-620.243	6.108	1.857	1.870	0.000	-0.000
783.791	569.041	-620.185	6.098	1.826	1.841	0.000	-0.000
786.563	576.022	-620.195	6.095	1.839	1.841	0.000	-0.000
786.961	577.861	-616.870	6.098	1.821	1.840	0.000	-0.000
784.218	574.987	-619.175	6.097	1.862	1.871	0.000	-0.000
782.131	570.827	-617.564	6.101	1.846	1.837	0.000	-0.000
775.963	565.000	-617.019	6.096	1.850	1.856	0.000	-0.000
778.915	570.871	-617.175	6.096	1.824	1.844	0.000	-0.000
780.736	566.770	-616.519	6.097	1.859	1.855	0.000	-0.000
787.298	573.457	-623.217	6.089	1.848	1.857	0.000	-0.000
789.440	577.551	-621.476	6.104	1.842	1.857	0.000	-0.000
785.186	575.785	-618.938	6.096	1.824	1.826	0.000	-0.000
800.030	590.789	-617.525	6.107	1.848	1.863	0.000	-0.000
783.755	574.295	-619.110	6.102	1.848	1.851	0.000	-0.000
779.879	566.101	-620.995	6.095	1.838	1.854	0.000	-0.000
791.565	582.180	-618.658	6.098	1.835	1.846	0.000	-0.000
780.550	568.472	-619.776	6.085	1.865	1.856	0.000	-0.000
785.139	572.513	-621.883	6.087	1.857	1.847	0.000	-0.000
790.081	582.326	-616.538	6.100	1.851	1.868	0.000	-0.000
777.054	572.620	-618.070	6.107	1.836	1.827	0.000	-0.000
799.327	589.170	-621.195	6.098	1.837	1.834	0.000	-0.000
785.024	576.912	-618.139	6.097	1.847	1.860	0.000	-0.000
778.195	570.575	-617.045	6.095	1.842	1.851	0.000	-0.000
782.849	567.746	-619.449	6.092	1.851	1.848	0.000	-0.000
801.966	592.698	-618.961	6.101	1.857	1.857	0.000	-0.000
776.633	564.752	-619.463	6.088	1.850	1.858	0.000	-0.000
784.500	574.544	-619.684	6.094	1.867	1.874	0.000	-0.000
796.652	585.924	-619.164	6.105	1.844	1.855	0.000	-0.000
787.085	577.372	-617.741	6.101	1.868	1.875	0.000	-0.000
778.573	566.138	-618.250	6.096	1.854	1.839	0.000	-0.000
781.826	570.602	-619.242	6.097	1.822	1.833	0.000	-0.000
787.803	578.647	-620.091	6.095	1.858	1.884	0.000	-0.000
786.621	572.327	-620.579	6.102	1.852	1.858	0.000	-0.000
787.541	576.891	-616.903	6.097	1.840	1.846	0.000	-0.000
793.040	583.935	-620.354	6.086	1.819	1.838	0.000	-0.000
791.485	582.007	-621.336	6.101	1.852	1.848	0.000	-0.000
792.381	581.370	-620.556	6.089	1.860	1.861	0.000	-0.000
789.813	582.726	-620.439	6.098	1.868	1.888	0.000	-0.000
786.473	574.226	-621.536	6.090	1.839	1.861	0.000	-0.000
788.522	577.326	-620.014	6.100	1.841	1.854	0.000	-0.000
786.277	571.505	-622.689	6.089	1.852	1.829	0.000	-0.000
787.905	576.597	-620.952	6.089	1.846	1.853	0.000	-0.000
792.265	583.067	-621.170	6.093	1.844	1.842	0.000	-0.000
791.445	580.051	-620.638	6.098	1.850	1.861	0.000	-0.000
785.206	575.515	-619.755	6.098	1.848	1.857	0.000	-0.000
794.111	582.953	-619.154	6.088	1.841	1.843	0.000	-0.000
787.894	574.790	-618.749	6.102	1.832	1.831	0.000	-0.000
801.023	592.489	-619.779	6.103	1.838	1.843	0.000	-0.000
781.581	572.667	-618.392	6.102	1.854	1.849	0.000	-0.000
766.972	553.607	-619.484	6.089	1.858	1.858	0.000	-0.000
778.638	565.739	-619.968	6.102	1.842	1.853	0.000	-0.000
789.973	580.285	-619.558	6.103	1.819	1.834	0.000	-0.000
776.460	564.967	-618.830	6.091	1.858	1.870	0.000	-0.000
787.215	577.375	-620.502	6.087	1.830	1.827	0.000	-0.000
797.381	584.388	-623.019	6.091	1.852	1.845	0.000	-0.000
785.840	571.813	-620.333	6.103	1.826	1.831	0.000	-0.000
784.233	573.062	-620.614	6.097	1.846	1.860	0.000	-0.000
782.637	566.625	-621.490	6.094	1.853	1.860	0.000	-0.000
790.414	576.870	-621.492	6.092	1.861	1.864	0.000	-0.000
789.379	576.590	-617.924	6.095	1.829	1.844	0.000	-0.000
789.224	577.756	-618.674	6.103	1.835	1.857	0.000	-0.000
783.683	568.606	-623.207	6.102	1.844	1.846	0.000	-0.000
